segmento;codigo;produto;segmento_telefone;segmento_blip
ENERGIA;482;TR 2U 770-1170 - Conjunto trilho para rack;energia;Energia Corp.
ENERGIA;482;XB 1212;energia;Energia Corp.
ENERGIA;482;XB 1223;energia;Energia Corporativo
ENERGIA;482;XB 1270;energia;Energia Corp.
ENERGIA;482;XB 1290;energia;Energia Corp.
ENERGIA;482;XB 12AL;energia;Energia Corp.
ENERGIA;482;XB 12SEG;energia;Energia Corp.
ENERGIA;482;XB 645 6V;energia;Energia Corp.
ENERGIA;482;XF 1201;energia;Energia Corporativo
ENERGIA;482;XF 1203;energia;Energia Corporativo
ENERGIA;482;XF 1205;energia;Energia Corporativo
ENERGIA;482;XFM 1205;energia;Energia Corp.
ENERGIA;482;XFM 1210;energia;Energia Corporativo
ENERGIA;482;XFM 1210 G2;energia;Energia Corporativo
ENERGIA;482;XNB 1200VA 120V;energia;Energia Corporativo
ENERGIA;482;XNB 1200VA 220V;energia;Energia Corporativo
ENERGIA;482;XNB 1440VA 120V;energia;Energia Corporativo
ENERGIA;482;XNB 1440VA 220V;energia;Energia Corporativo
ENERGIA;482;XNB 1440VA BI+;energia;Energia Corporativo
ENERGIA;482;XNB 1440VA Bivolt;energia;Energia Corporativo
ENERGIA;482;XNB 1800VA 120V;energia;Energia Corporativo
ENERGIA;482;XNB 1800VA 220V;energia;Energia Corporativo
ENERGIA;482;XNB 1800VA BI+;energia;Energia Corporativo
ENERGIA;482;XNB 600VA 220V;energia;Energia Corp.
ENERGIA;482;XNB 720VA 120V;energia;Energia Corp.
ENERGIA;482;XNB 720VA 220V;energia;Energia Corp.
ENERGIA;482;XNB 720VA Bivolt;energia;Energia Corp.
ENERGIA SOLAR;492;EGT 10500 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 1600 MICRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 75000 MAX G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;15000 MAX G2;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;482;BATERIA DE LITIO 48V 75AH;energia_solar;Energia Solar Corporativo
ENERGIA SOLAR;492;BCA4_750-5,2-67-72V;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;BCP3_500-3,5-62-48V;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;BCP3_750-3,5-95-72V;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;BYD 550;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Conector MC4;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Conectores para sistemas fotovoltaicos;energia;Energia Solar Corp.
ENERGIA SOLAR;492;DS100 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS145 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS15 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS175 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS20 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS215 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS3;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS30 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS3220;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS5;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS5380;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DS60 ULTRA;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;DTM Wi-fi (Datalogger);energia_solar;Energia Solar Corporativo
ENERGIA SOLAR;492;DTM WIFI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;ECM 2024;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECM 4024;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECM 6048;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECP 1024;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECP 2024;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ECP 3024;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EGT 10000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 10000 PRO G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 11000 MAX;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;EGT 1200 MICRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 12000 MAX;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;EGT 12000 MAX G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 12033X;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 12046X;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 125000 HMAX;energia;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 13000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX 220V;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX 220V G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 15000 MAX G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 1600 LITE;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2000 LITE;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2000 LITE G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2000 MICRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 20000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 20000 MAX 220V;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 20000 MAX 220V G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 22000 MAX 220V;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2250 MICRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 2500 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 25000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 250000 HMAX;energia;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3000 LITE;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3000 LITE G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 30000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3212X;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3215X;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 33000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 33000 MAX G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 3600 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 40000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 40000 MAX G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 4600 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 500 MICRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 50000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 600 MICRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 6000 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 60000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 75000 MAX 220V G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 8000 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 8000 PRO G2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 80000 MAX;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EGT 9000 PRO;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMS 100MF;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 160P;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 170M;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 200MF;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMS 330P;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSB 455 HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSB 535M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSB 555 HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 330P;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 415M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 450BM HC;energia;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC 555 HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSC-585W;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSE 535M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSG 545M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSH 335P HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSH 540BM HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSH 550 HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSJ 340P;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSJ 445M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSL 590M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSS 550 HC FINAME;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 335P HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 340P HC;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMST 340P HC G2;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;EMST 380M;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;482;EMST 430 SG BLACK;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;482;EMST 440M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 545B SG;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMST 555M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 335P DG;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 345P DG;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 380M DG;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 420M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 430 SG BLACK;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSZ 430M HC;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EPW 2000 X;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;482;EPW MASTER;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EPWS 2000;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EPWU 2000;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;ESP 1x160Wp;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ESP 1x335Wp;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ESP 2x160Wp;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Estrutura de fixação em telha fibrocimento - Alumínio 6063 - T6;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Estrutura de fixação em telha metálica - Alumínio 6063 - T6;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Estrutura fixação - Laje;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Mini trilho;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Solo;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Telha Cerâmica;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Telha Fibrocimento;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Estrutura fixação - Telha Metálica;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;GAB 2BAT105;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Gerador trifásico;energia;Energia Solar Corp.
ENERGIA SOLAR;492;ICS 5001 G2;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ICS 5002;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ICS 5002 G2;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 1001;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 1002;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 1501;energia_solar;Energia Corporativo
ENERGIA SOLAR;492;IMD 1502;energia_solar;Energia Corporativo
ENERGIA SOLAR;492;IMD 601;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 602;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 651;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMD 652;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 1101;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 1102;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 2501;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 2502;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 401;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;IMV 402;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Intelbras Solar;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-10K M7;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-10K M7 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-110K T6;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-110K T6 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-12K T2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-12K T2 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T2 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T4-220V;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-15K T4-220V AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T2;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T2 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T4-220V;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-20K T4-220V AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-25K T4;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-25K T4 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-33K T4;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-33K T4 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-3K M3;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-3K M3 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-40K T4;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-40K T4 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-50K T4;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-50K T4 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-5K M5;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-5K M5 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-6K M5;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-6K M5 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-7,5K M7;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-7,5K M7 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6-220V;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-75K T6-220V AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-8K M7;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;IONS-8K M7 AFCI;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;ISQ 4001;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISQ 4002;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 1501;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 1502;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 751;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;ISV 752;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 12000 PRO;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 18000 PRO;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 4800;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSI 6000 PRO;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSP 10200 PRO;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;LSP 17000 PRO;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;493;LSP 20400 PRO;energia_solar;Energia Solar Off-Grid
ENERGIA SOLAR;492;Módulo Fotovoltaico EMS 335 HC;energia_solar;Controle de Acesso MG
ENERGIA SOLAR;492;Módulo Fotovoltaico Monocristalino - EMSZ 425M HC;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Módulo Fotovoltaico Monocristalino Half-Cell 535 W-EMSB-535M HC;energia_solar;Energia Solar Corp.
ENERGIA SOLAR;492;Plataforma Solar;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;RENO-B 550;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;RENO-C 555;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;RENO-R 550;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Solar PLUS;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Solar Send;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;Solar X;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;SS8-72HD-575N;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;String Box - ESB 1106;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;String Box - ESB 4210;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;String Box - ESB 4410;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;BH-570W;energia_solar;Energia Solar On-Grid
ENERGIA SOLAR;492;EMSD-585W;energia_solar;Energia Solar On-Grid
;482;EAC 202 - Adaptador eletrônico;varejo_energia;Varejo Energia
;482;EC 1 Fast;varejo_energia;Varejo Energia
;482;EC 11 Power 20 W;varejo_energia;Varejo Energia
;482;EC1 Quick;varejo_energia;Varejo Energia
;482;EC2 Fast;varejo_energia;Varejo Energia
;482;EC4 Quick Desktop;varejo_energia;Varejo Energia
;482;ECV2 Fast;varejo_energia;Varejo Energia
;482;ESI 5001;varejo_energia;Varejo Energia
;482;ESI 5002;varejo_energia;Varejo Energia
;482;ESI 5003;varejo_energia;Varejo Energia
;482;ESP 180;varejo_energia;Varejo Energia
;482;ESP 180 AE;varejo_energia;Varejo Energia
;482;ESP 180 E;varejo_energia;Varejo Energia
;482;ESP 180 E+;varejo_energia;Varejo Energia
;482;ESP 360;varejo_energia;Varejo Energia
;482;ESP 360 A;varejo_energia;Varejo Energia
;482;ESP 360 E;varejo_energia;Varejo Energia
;482;ESP 360+;varejo_energia;Varejo Energia
CONVERSORES;492;LSM 950;varejo_energia_solar;Varejo Solar
ANALÓGICO/HÍBRIDO*;435;IP 600;Verificar Segmento;Telecom Analógico/Híbrido*
ANALÓGICO/HÍBRIDO*;435;IP 700;Verificar Segmento;Telecom Analógico/Híbrido*
ANALÓGICO/HÍBRIDO*;435;ITA 700;Verificar Segmento;Telecom Analógico/Híbrido*
ANALÓGICO/HÍBRIDO*;435;PI 100;Verificar Segmento;Telecom Analógico/Híbrido*
ANALÓGICO/HÍBRIDO*;435;TEX 516i;Verificar Segmento;Telecom Analógico/Híbrido*
ANALÓGICO/HÍBRIDO*;435;XME 1000;Verificar Segmento;Telecom Analógico/Híbrido*
ANALÓGICO/HÍBRIDO*;435;XPE 1001t;Verificar Segmento;Telecom Analógico/Híbrido*
REDES FIBRA OPTICA;476;S3028G-B;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6000-15;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6000-2;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6000-7;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;AN6001-G16;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BC2U 500;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BD1U 400;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BD1U 800;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;491;BF1U 290;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 290;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 400;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;BF1U 800;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Cabo Óptico Drop de 1 km;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;COC 4038;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;475;Customize;redes_home_office;Redes Home Office
REDES FIBRA OPTICA;478;Customize PON;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FC67CBR Fast Cam;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FC80CBR Fast Cam;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;491;FF1U;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;FF1U;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;GPON;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;GPON & XGS-PON;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;IL5CAZ Impact Lan;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Injetor AF 4805;redes_empresariais;Redes Empresariais
REDES FIBRA OPTICA;473;Injetor PoE 200G;redes_empresariais;Redes Empresariais
REDES FIBRA OPTICA;478;KEYSTONE;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFM 112;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFS 1120;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFSD 1120 A;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KFSD 1120 B;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGM 1105;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGM 2105;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGS 1115;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGS 1120;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGS 2110;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 1120 A;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 1120 B;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 2110 A;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KGSD 2110 B;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Kit Porca Gaiola, Parafuso e Arruela M5 - KPP;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Kit Rodízio para Racks - KRR;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;Kit ventilação para Racks com 4 ventiladores - KVR 4V;redes_fibra_optica;Redes Empresariais
REDES FIBRA OPTICA;478;KPSD 1120;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KPSD 1120 G;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KPSD 1120 G C+;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KRV 4V;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KTS 2110;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KTS 2110 +;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KX 1400;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;KX 1400 R;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MC8CBR Multi Cam;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 1247;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 1257;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 347;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 357;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 547;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 557;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 847;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRD 857;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRM 337;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;MRM 537;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCH1U 40;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;491;OCH1U 40;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCV 36;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OCV 44;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT 4840 E;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT 8820 G;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT 8820 I;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT AN6000-15;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT AN6000-7;redes_fibra_optica;Redes Fibra
REDES FIBRA OPTICA;478;OLT AN6001-G16;redes_fibra_optica;Redes Fibra
